	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
36	84.353	77.186	95.713	63.203	86.087	105.618	102.245	27.332	47.795	39.254	20.625	39.443	75.092	32.566	25.174	99.075	134.323	23.272	106.540	78.980	92.191	102.117	84.050	88.090	151.608	100.440	53.335	100.187	87.055	61.398	318.067	99.487	52.216	0.9189	31.539	0.0000	103.748	211.218	28.875	44.071	127.077	33.341	27.667	44.477	32.711
37	10.822	0.5131	20.056	14.155	32.441	32.874	17.788	33.918	22.373	32.914	47.719	33.146	23.889	52.021	166.200	28.858	15.719	47.759	97.679	21.458	66.978	74.497	40.096	11.136	234.557	0.6792	35.049	135.963	24.180	49.437	379.833	127.239	25.386	68.593	39.635	103.748	0.0000	45.956	38.676	15.193	101.475	39.346	178.708	45.059	59.353
38	64.863	70.200	47.937	62.123	51.255	97.518	22.808	91.224	78.850	74.069	117.150	102.474	92.663	119.921	266.856	58.444	10.805	122.667	161.297	41.147	115.921	141.603	69.458	32.850	297.860	48.100	107.668	269.326	130.889	121.552	265.747	160.771	66.242	157.057	129.332	211.218	45.956	0.0000	117.386	72.316	201.585	153.703	294.108	111.786	145.921
39	23.601	20.211	49.327	35.218	58.072	58.843	51.965	15.021	0.5566	25.887	0.6951	0.1029	45.217	42.197	90.838	62.765	57.928	29.155	110.231	21.487	28.775	35.987	45.525	41.106	115.898	47.048	43.019	130.141	51.344	0.9226	336.189	117.873	33.803	10.154	0.3519	28.875	38.676	117.386	0.0000	11.988	125.809	11.869	88.393	37.790	18.127
40	18.898	11.590	15.098	0.6904	28.924	48.452	17.870	0.4269	0.4610	0.7431	0.9871	12.051	15.257	24.145	86.809	35.846	29.027	13.386	91.752	13.645	55.454	68.204	19.685	10.289	185.846	21.429	25.912	121.248	30.957	32.579	311.217	101.216	11.073	20.902	18.281	44.071	15.193	72.316	11.988	0.0000	108.061	20.764	93.727	14.812	34.675
41	83.189	89.700	161.803	87.753	65.859	31.090	131.486	113.174	140.045	104.285	145.798	127.607	134.160	57.126	182.998	45.826	150.437	101.693	12.492	143.540	158.218	149.004	205.157	119.446	286.573	63.302	30.013	11.699	82.731	148.022	433.333	53.545	72.651	147.460	96.317	127.077	101.475	201.585	125.809	108.061	0.0000	90.093	230.653	145.817	67.817
42	28.523	19.504	63.104	37.427	69.825	48.301	73.199	27.556	22.129	40.998	23.503	15.879	39.853	40.287	95.595	65.900	83.852	30.503	96.789	50.136	57.200	55.237	68.657	55.591	164.521	45.792	32.857	86.921	23.333	27.169	434.941	126.642	42.014	22.448	0.7397	33.341	39.346	153.703	11.869	20.764	90.093	0.0000	94.469	42.234	21.648
43	179.370	157.481	127.876	110.186	158.765	217.924	157.332	63.949	102.372	79.496	55.064	106.508	100.322	77.172	0.7364	187.926	211.213	47.093	203.592	150.450	200.648	221.598	101.050	141.107	274.524	185.569	123.519	181.417	142.747	147.713	361.699	182.550	107.361	39.017	105.044	27.667	178.708	294.108	88.393	93.727	230.653	94.469	0.0000	54.988	118.286
44	65.399	46.720	16.677	15.527	55.427	101.074	35.671	10.173	26.744	14.759	17.729	43.734	0.8548	29.534	51.997	72.143	64.478	0.6849	128.806	48.568	120.663	140.017	14.232	25.925	269.685	56.128	47.796	142.705	41.797	80.374	331.957	132.536	26.248	25.393	52.001	44.477	45.059	111.786	37.790	14.812	145.817	42.234	54.988	0.0000	75.303
45	26.804	33.875	93.807	51.860	48.495	31.543	76.546	34.901	35.218	40.370	34.652	19.045	84.834	33.808	103.657	44.655	83.743	45.433	54.100	44.216	30.794	31.173	101.427	66.266	94.780	47.226	25.792	72.013	68.746	23.298	317.815	63.953	36.150	33.144	0.7956	32.711	59.353	145.921	18.127	34.675	67.817	21.648	118.286	75.303	0.0000
