	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45
11	61.580	54.589	165.559	137.209	52.160	60.275	0.1985	17.850	33.869	0.6883	0.0000	28.149	155.244	110.352	140.180	497.939	122.466	128.136	89.609	75.691	91.235	134.012	70.404	79.357	54.988	68.900	98.060	138.257	162.312	94.370	54.047	27.046	119.766	155.007	227.519	143.053	170.621	127.430	161.326	186.537	129.506	77.847	91.455	112.468	91.997
12	41.352	99.429	174.281	188.459	68.440	106.198	32.866	18.953	13.574	11.985	28.149	0.0000	201.265	132.122	196.678	508.194	169.932	134.937	114.914	59.011	65.721	123.439	56.288	63.677	57.092	46.632	57.215	184.772	215.859	93.666	99.030	45.775	112.648	136.566	169.681	131.486	204.525	113.192	101.605	142.877	192.025	131.582	107.025	167.931	147.698
13	106.685	63.002	170.726	120.400	187.998	56.285	142.611	171.462	124.128	144.400	155.244	201.265	0.0000	12.474	40.877	530.135	14.964	84.168	119.628	125.184	87.705	173.998	72.013	157.751	94.486	121.043	131.313	136.126	248.813	173.453	182.520	165.901	80.360	83.850	202.749	195.841	220.766	166.200	197.985	213.434	284.130	48.844	59.947	38.134	147.084
14	55.128	52.084	114.800	120.335	121.982	50.908	99.685	119.831	76.591	91.591	110.352	132.122	12.474	0.0000	28.321	490.789	20.928	61.524	96.127	69.357	51.687	121.338	35.608	108.508	56.986	75.248	80.937	127.815	212.632	114.096	135.795	119.790	39.654	42.870	153.922	143.416	155.251	97.244	124.666	131.781	239.389	30.899	21.400	40.450	99.195
15	94.066	80.364	75.597	158.591	104.799	86.076	128.389	181.342	151.569	130.952	140.180	196.678	40.877	28.321	0.0000	520.155	52.623	105.872	134.164	95.066	117.286	142.571	86.355	164.787	92.098	136.037	152.307	151.052	189.701	111.814	142.275	170.303	82.560	89.162	268.393	204.449	103.119	109.135	198.909	150.199	245.387	33.937	27.485	74.006	57.962
16	474.902	472.732	542.646	516.326	496.706	479.849	498.872	523.288	486.260	478.426	497.939	508.194	530.135	490.789	520.155	0.0000	495.880	476.315	478.400	469.844	484.215	490.580	474.039	474.560	464.551	470.951	484.311	514.325	548.132	491.730	494.753	490.455	481.354	493.085	562.209	508.812	539.923	489.963	516.395	520.969	568.998	497.205	476.031	501.594	523.202
17	94.525	28.076	168.253	54.902	155.034	24.631	115.203	150.509	101.603	111.863	122.466	169.932	14.964	20.928	52.623	495.880	0.0000	39.218	58.281	98.554	73.951	117.712	63.563	98.969	66.198	85.125	101.190	72.134	165.037	136.059	114.133	108.564	56.467	64.129	149.691	119.602	174.118	123.724	152.865	173.369	186.738	41.687	53.371	11.345	127.434
18	63.321	33.228	133.082	31.571	117.023	37.322	133.784	165.736	86.799	96.184	128.136	134.937	84.168	61.524	105.872	476.315	39.218	0.0000	15.303	46.885	42.442	30.558	46.931	27.087	33.169	32.517	40.227	31.077	89.083	69.485	96.326	96.644	52.567	51.264	94.864	61.192	140.316	75.559	85.231	95.136	163.718	101.863	69.313	58.533	158.661
19	74.048	18.478	152.649	13.046	96.232	23.853	100.424	140.794	81.906	71.982	89.609	114.914	119.628	96.127	134.164	478.400	58.281	15.303	0.0000	55.459	60.702	34.079	63.053	18.453	30.449	34.581	55.431	11.191	50.781	63.765	62.573	65.820	88.360	99.780	137.076	66.826	147.392	98.867	120.919	134.086	115.448	111.921	97.253	68.470	155.414
20	0.7381	57.438	48.377	114.800	32.582	68.344	83.761	105.498	49.661	42.539	75.691	59.011	125.184	69.357	95.066	469.844	98.554	46.885	55.459	0.0000	23.795	24.221	17.951	27.787	10.360	15.220	19.382	90.521	106.395	12.263	98.946	92.861	68.712	70.962	155.396	108.838	106.074	52.958	79.219	58.934	203.914	105.395	48.834	126.933	111.680
21	13.287	51.467	110.016	105.287	96.468	52.330	97.671	99.804	31.284	56.772	91.235	65.721	87.705	51.687	117.286	484.215	73.951	42.442	60.702	23.795	0.0000	59.638	0.3703	36.520	14.527	0.9690	0.7530	95.759	171.117	61.458	148.635	105.645	74.216	72.730	125.793	127.831	204.872	106.480	91.858	115.299	264.625	117.023	71.776	109.326	180.515
22	54.819	70.679	80.400	78.633	67.220	84.804	149.033	189.436	108.714	94.406	134.012	123.439	173.998	121.338	142.571	490.580	117.712	30.558	34.079	24.221	59.638	0.0000	63.104	21.202	32.994	33.908	41.144	51.233	51.180	20.239	102.907	121.830	96.776	94.299	155.732	88.718	105.109	63.946	95.043	64.403	181.070	159.908	94.461	146.118	160.479
23	0.6116	43.087	88.405	109.488	73.271	45.138	73.699	80.717	26.159	42.042	70.404	56.288	72.013	35.608	86.355	474.039	63.563	46.931	63.053	17.951	0.3703	63.104	0.0000	42.650	10.814	13.701	15.283	99.863	165.586	52.645	127.542	92.259	62.540	65.037	139.172	128.325	173.246	91.154	93.221	106.751	243.342	86.165	48.611	94.343	138.380
24	41.733	45.801	136.735	59.746	75.458	53.911	92.108	109.745	48.474	48.594	79.357	63.677	157.751	108.508	164.787	474.560	98.969	27.087	18.453	27.787	36.520	21.202	42.650	0.0000	20.595	0.9571	19.143	50.881	81.666	43.992	74.604	59.028	78.828	86.367	104.406	56.885	149.669	73.559	70.231	89.436	143.358	136.602	94.877	111.850	166.042
25	11.673	23.747	76.839	71.324	46.365	29.446	63.859	88.185	36.153	32.336	54.988	57.092	94.486	56.986	92.098	464.551	66.198	33.169	30.449	10.360	14.527	32.994	10.814	20.595	0.0000	0.8017	19.027	55.810	95.007	25.499	89.287	73.626	76.385	83.875	158.206	110.426	141.043	83.654	105.323	104.834	187.867	91.842	58.273	93.136	124.436
26	15.573	42.137	112.981	81.226	70.673	47.078	78.813	86.947	26.242	37.253	68.900	46.632	121.043	75.248	136.037	470.951	85.125	32.517	34.581	15.220	0.9690	33.908	13.701	0.9571	0.8017	0.0000	0.4144	70.885	120.435	41.570	101.001	69.701	71.306	75.838	112.035	87.177	168.980	81.764	73.015	94.416	195.069	119.402	75.756	108.460	161.761
27	17.807	66.919	119.697	108.622	92.229	71.451	107.502	106.257	33.588	56.806	98.060	57.215	131.313	80.937	152.307	484.311	101.190	40.227	55.431	19.382	0.7530	41.144	15.283	19.143	19.027	0.4144	0.0000	97.059	155.067	53.534	135.256	96.000	72.476	70.346	99.515	97.002	189.783	85.869	62.397	86.775	239.210	141.818	83.816	130.490	190.044
28	116.516	31.031	169.524	0.8105	132.235	35.803	153.141	213.298	141.542	124.019	138.257	184.772	136.126	127.815	151.052	514.325	72.134	31.077	11.191	90.521	95.759	51.233	99.863	50.881	55.810	70.885	97.059	0.0000	38.908	85.033	103.194	121.877	143.232	152.346	207.560	120.349	182.436	154.312	195.602	192.224	156.187	152.155	141.298	93.544	200.377
29	154.832	88.091	143.092	68.979	96.617	105.762	182.496	265.903	209.012	149.573	162.312	215.859	248.813	212.632	189.701	548.132	165.037	89.083	50.781	106.395	171.117	51.180	165.586	81.666	95.007	120.435	155.067	38.908	0.0000	65.923	93.130	154.011	199.986	214.633	302.788	151.947	120.619	146.044	235.046	178.567	134.600	203.348	175.339	180.194	177.701
30	32.818	73.336	33.143	123.465	20.616	89.384	108.146	151.350	96.171	65.212	94.370	93.666	173.453	114.096	111.814	491.730	136.059	69.485	63.765	12.263	61.458	20.239	52.645	43.992	25.499	41.570	53.534	85.033	65.923	0.0000	103.525	122.834	117.385	121.903	230.389	143.935	90.915	72.897	131.038	79.071	204.617	140.166	79.479	168.808	116.659
31	117.526	65.633	186.824	94.658	71.157	78.514	53.551	94.578	99.957	55.612	54.047	99.030	182.520	135.795	142.275	494.753	114.133	96.326	62.573	98.946	148.635	102.907	127.542	74.604	89.287	101.001	135.256	103.194	93.130	103.525	0.0000	22.815	86.085	119.047	176.995	58.614	78.877	68.230	124.224	128.946	22.099	72.467	84.566	82.106	61.330
32	90.353	59.225	224.650	103.111	91.244	65.061	26.140	36.058	41.757	25.967	27.046	45.775	165.901	119.790	170.303	490.455	108.564	96.644	65.820	92.861	105.645	121.830	92.259	59.028	73.626	69.701	96.000	121.877	154.011	122.834	22.815	0.0000	77.991	111.119	130.507	58.226	153.644	91.076	99.808	150.088	60.611	77.248	92.006	78.616	103.162
